spotify:track:2uEJanMvnA1dXgX1ASnPQm,0.417,0.665,192075.0,0.62,0.0,1.0,0.113,-5.43,1.0,0.035,91.008,4.0,0.451
spotify:track:70CuZJtPDdCD3cphDDhjJq,0.213,0.646,227267.0,0.823,0.0,2.0,0.322,-4.123,0.0,0.0394,128.035,4.0,0.418
spotify:track:3WtCu35qpzGCLIGa8pczdu,0.0622,0.631,270222.0,0.886,5.51e-05,1.0,0.098,-2.016,1.0,0.117,135.032,4.0,0.672
spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.00108,0.33,222587.0,0.936,0.0,1.0,0.0926,-3.66,1.0,0.0917,148.112,4.0,0.234
spotify:track:6TYWE19e35N7Bn5heHwyY6,0.039,0.553,232643.0,0.564,0.0,9.0,0.318,-7.072,0.0,0.0418,149.953,4.0,0.31
spotify:track:5lV5h6gXFWmfOtMv7Q6Q6n,0.011,0.533,233333.0,0.872,8.19e-06,7.0,0.363,-4.306,1.0,0.0435,87.955,4.0,0.509
spotify:track:4HXOBjwv2RnLpGG4xWOO6N,0.00385,0.425,239216.0,0.69,0.0154,0.0,0.287,-6.221,1.0,0.0351,84.99,4.0,0.233
spotify:track:79NlESqzFSW0hdBWgls4FX,0.48,0.565,230269.0,0.381,0.0,10.0,0.109,-7.204,1.0,0.0302,73.483,4.0,0.325
spotify:track:4L2K7JKseFCBoHMZEAszW0,0.873,0.435,287693.0,0.155,0.0,1.0,0.107,-8.948,1.0,0.046,128.532,3.0,0.0935
spotify:track:0ENSn4fwAbCGeFGVUbXEU3,0.336,0.481,295493.0,0.451,0.0,5.0,0.0872,-6.095,0.0,0.0347,157.966,4.0,0.289
spotify:track:3ujORpm8Hf7QWEtfqSAZL8,0.196,0.671,161145.0,0.924,0.000214,10.0,0.12,-3.239,1.0,0.0529,97.012,4.0,0.17
spotify:track:5hA8S42MUtMJ0LbRupnpM1,0.0331,0.57,229914.0,0.627,0.000278,7.0,0.0682,-5.085,0.0,0.0377,94.983,4.0,0.0797
spotify:track:13HVjjWUZFaWilh2QUJKsP,0.804,0.568,260533.0,0.293,1.26e-05,1.0,0.107,-10.253,1.0,0.0313,147.175,4.0,0.247
spotify:track:4Ld3RS6KBXGsvtfmnjxlVl,0.423,0.622,207013.0,0.701,0.0,8.0,0.0955,-5.452,1.0,0.0559,179.998,4.0,0.645
spotify:track:6YVpU5vVxezJCYeQUxIkRT,0.0793,0.795,199849.0,0.611,3.04e-06,5.0,0.0853,-5.224,0.0,0.0711,110.016,4.0,0.404
spotify:track:6Xs7OKt6i0Ddq8B4M5Dgvr,0.0118,0.448,183808.0,0.694,0.0,0.0,0.34,-5.066,0.0,0.0303,86.897,4.0,0.336
spotify:track:6U4VqEHy4n5VeiH4pQPL24,0.278,0.782,163893.0,0.751,0.0,5.0,0.0367,-7.023,1.0,0.28,135.277,4.0,0.688
spotify:track:3JPHVuuNYeqVfIslhpDGRd,0.00557,0.582,300923.0,0.631,0.00359,4.0,0.263,-8.072,1.0,0.0258,130.004,4.0,0.208
spotify:track:6c6W25YoDGjTq3qSPOga5t,0.0661,0.688,228373.0,0.706,0.125,6.0,0.118,-7.31,1.0,0.0324,112.019,4.0,0.689
spotify:track:6GUYrvjCbHAmKV1G7Frt6L,0.00859,0.492,230267.0,0.852,1.97e-06,2.0,0.293,-5.161,1.0,0.065,127.99,4.0,0.446
spotify:track:17oLsEzzlGFlrBKViCzmGc,0.952,0.479,286667.0,0.174,0.841,10.0,0.115,-18.021,0.0,0.0371,103.577,4.0,0.296
spotify:track:3tm3GG9BBOYhUzKWlS6A74,0.324,0.65,251160.0,0.879,0.0,8.0,0.376,-3.176,1.0,0.0328,105.015,4.0,0.899
spotify:track:2EcsgXlxz99UMDSPg5T8RF,0.228,0.558,271813.0,0.522,0.0,2.0,0.104,-5.857,1.0,0.036,83.977,4.0,0.228
spotify:track:60LVqRfDrnuoQBo4MlJBqO,0.0113,0.507,239053.0,0.867,0.000188,11.0,0.0976,-5.494,1.0,0.0342,134.954,4.0,0.356
spotify:track:7J2EJ4QMpGUbB2H3SYYYtU,0.0202,0.488,202794.0,0.715,0.0,8.0,0.1,-4.587,1.0,0.06,95.996,4.0,0.361
spotify:track:4CbKVDZkYKdv69I4bCaKUq,0.00791,0.533,186813.0,0.967,0.0,1.0,0.336,-2.543,1.0,0.0995,142.018,4.0,0.782
spotify:track:4dPO51zk2BiD4Zs2N4HbVc,0.00217,0.558,200684.0,0.923,0.000894,11.0,0.121,-3.776,0.0,0.0614,128.022,4.0,0.42
spotify:track:5VInoBRoNHnhCkVJ4sOExy,0.577,0.312,218520.0,0.151,2.57e-05,9.0,0.0664,-10.985,0.0,0.0308,74.712,4.0,0.376
spotify:track:5TTC4Zlia6gA9Ttu8uYS66,0.665,0.58,302698.0,0.861,0.000721,11.0,0.0958,-5.695,1.0,0.0495,130.014,4.0,0.268
spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,0.0152,0.746,206880.0,0.754,0.0,1.0,0.0486,-6.681,1.0,0.067,149.882,4.0,0.764
spotify:track:0qHvv36mhpqcnUQGdiuolO,0.595,0.58,218759.0,0.699,0.0,6.0,0.0845,-4.327,1.0,0.0553,124.009,4.0,0.583
spotify:track:7lqkNvVxJdYDCSAwSJNzHs,0.00708,0.555,186880.0,0.533,0.0,5.0,0.133,-5.115,1.0,0.0259,82.976,4.0,0.428
spotify:track:5LOaKdW9D2Gl9neAN94NbR,0.0575,0.445,237547.0,0.59,1.08e-05,9.0,0.0832,-6.747,1.0,0.0258,172.016,4.0,0.334
spotify:track:45vSwCZk98fVtPESsEG76B,0.909,0.609,243670.0,0.17,0.0,9.0,0.0791,-12.252,1.0,0.036,153.076,3.0,0.572
spotify:track:6tSDIggM6oqJQAqmfAA43A,0.0768,0.572,302040.0,0.802,2.63e-05,2.0,0.111,-6.127,1.0,0.0363,104.995,4.0,0.15
spotify:track:31CgXALwzNeJCCiVk32ZFd,0.13,0.282,189560.0,0.804,0.122,9.0,0.26,-5.725,0.0,0.0588,180.073,4.0,0.149
spotify:track:2NiqUlgIt00byjqwaQ3ptB,0.954,0.362,365640.0,0.379,0.77,5.0,0.117,-8.187,1.0,0.0378,166.958,3.0,0.0859
spotify:track:5CYJB5Md92kvcrZ4lJDALY,0.147,0.651,240893.0,0.898,0.0,11.0,0.111,-4.928,1.0,0.0382,126.046,4.0,0.575
spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,0.163,0.209,295533.0,0.418,0.00195,3.0,0.113,-8.74,1.0,0.0338,138.265,4.0,0.123
spotify:track:2So9pYqQ0JWvFhasJfI871,0.00377,0.651,250714.0,0.771,1.82e-05,9.0,0.238,-6.541,0.0,0.0313,112.014,4.0,0.456
spotify:track:27vTihlWXiz9f9lJM3XGVU,0.0133,0.726,188174.0,0.429,0.0,0.0,0.0574,-6.623,1.0,0.0519,85.899,4.0,0.871
spotify:track:6RjW45KHJ6kgI2xQ1aFa52,0.126,0.667,198907.0,0.619,0.0,2.0,0.101,-4.933,1.0,0.151,169.865,4.0,0.427
spotify:track:1sYSP7gKa5kdKIfhANfori,0.0632,0.623,223847.0,0.493,0.0,5.0,0.104,-7.727,0.0,0.0338,81.019,4.0,0.594
spotify:track:2ODVmDLAqFebH41ppZ97Gz,0.18,0.536,214320.0,0.625,1.27e-06,0.0,0.0985,-4.506,1.0,0.0376,118.054,4.0,0.142
spotify:track:0BhZWr9gPZNlVdWWigvYA9,0.000714,0.495,202496.0,0.959,0.0,1.0,0.36,-3.712,0.0,0.137,159.993,4.0,0.431
spotify:track:2WwzQJt4hG7YC6x16ZTYFM,0.38,0.482,183333.0,0.724,0.00243,0.0,0.376,-6.047,1.0,0.0748,179.877,4.0,0.384
spotify:track:3VZlRnmucKiGNs2CRZ2AP1,0.124,0.519,220360.0,0.625,0.0,5.0,0.227,-3.736,0.0,0.0288,139.885,4.0,0.138
spotify:track:2w2lfwoTELQyN940qM7Nfd,0.417,0.466,203641.0,0.747,9.76e-06,4.0,0.107,-4.838,0.0,0.0795,92.161,4.0,0.43
spotify:track:7brQHA2CgQpcMBiOlfiXYb,0.00892,0.464,251187.0,0.701,0.309,6.0,0.335,-5.693,0.0,0.0411,83.996,4.0,0.356
spotify:track:0OncYtOA5vIYQ8SniOpW1C,0.00291,0.487,185480.0,0.849,0.0,6.0,0.154,-5.555,1.0,0.0417,110.013,4.0,0.307
spotify:track:7JGqyqdzijtJeqVRhADFZd,0.0691,0.654,200204.0,0.752,1.79e-06,11.0,0.077,-3.676,0.0,0.0316,97.998,4.0,0.453
spotify:track:4inATX2aHotjGxzLIcHSjN,0.0098,0.781,208940.0,0.578,0.0,4.0,0.135,-7.42,0.0,0.0321,118.003,4.0,0.704
spotify:track:2s7b0tzMcYpgoFMSR041E4,0.126,0.572,205147.0,0.919,0.0,7.0,0.147,-2.085,0.0,0.107,82.037,4.0,0.562
spotify:track:27d1rlgXRflIsqTatfrf2T,0.00855,0.526,236120.0,0.774,0.0135,7.0,0.0674,-7.651,1.0,0.03,117.93,4.0,0.0512
spotify:track:6wIuXffmapTD8RQgo2sFdL,0.428,0.737,190347.0,0.733,0.0,10.0,0.381,-5.013,1.0,0.0447,96.013,4.0,0.57
spotify:track:00GfiT5AxTNSDQihPeMRkM,0.299,0.575,228750.0,0.75,0.0,6.0,0.268,-3.798,0.0,0.0438,128.091,4.0,0.609
spotify:track:5ZkAx8zjLiSs1nMmBwJoZS,0.0243,0.631,218093.0,0.838,0.0,11.0,0.0512,-6.817,0.0,0.0818,127.938,4.0,0.388
spotify:track:4KbGYF7kRX7P41uG3q08dL,0.00821,0.395,274843.0,0.922,0.00075,9.0,0.464,-3.726,0.0,0.0972,149.938,4.0,0.465
spotify:track:407vJkfEQMGDu1MVCWNnMX,0.000742,0.533,201627.0,0.903,0.0777,11.0,0.0641,-2.984,1.0,0.0797,130.989,4.0,0.476
spotify:track:1ZJmzYcbZtA3aLV1OzdLCu,0.00531,0.52,198477.0,0.775,2.38e-06,6.0,0.0998,-5.653,1.0,0.0339,128.921,4.0,0.361
spotify:track:7wZorJD5loL9ceLJ67sg6S,0.021,0.495,192632.0,0.831,4.79e-05,5.0,0.495,-5.812,0.0,0.0319,128.064,5.0,0.414
spotify:track:7fLOFRCRe1c4kyoLJkNW1w,0.00266,0.498,203280.0,0.877,0.25,2.0,0.411,-3.84,0.0,0.0597,128.069,4.0,0.619
spotify:track:6hzwfFKrTabeUsW5SWti17,1.34e-05,0.418,253707.0,0.906,0.0216,2.0,0.164,-3.754,1.0,0.0368,173.998,4.0,0.164
spotify:track:5vUNRJsvEOUsz4sbKkJpFr,0.981,0.351,223429.0,0.255,0.000239,8.0,0.109,-8.628,1.0,0.0282,95.503,4.0,0.248
spotify:track:7M9t7BCy51ITF8IMyiemzk,0.116,0.692,223827.0,0.782,0.0,9.0,0.152,-4.588,0.0,0.0861,113.881,4.0,0.697
spotify:track:2xEqVp0rgH1qe4pnqPwjLF,0.313,0.747,140062.0,0.527,1.19e-06,9.0,0.0531,-7.604,0.0,0.0616,140.005,4.0,0.608
spotify:track:7JJOM7K1yg6fLdg10Y2KxR,0.112,0.873,221022.0,0.448,1.35e-05,6.0,0.122,-9.143,0.0,0.0911,118.972,4.0,0.313
spotify:track:5zvJELVKAnPkscGc5aLKJI,0.471,0.406,233467.0,0.62,9.72e-05,9.0,0.0893,-8.751,1.0,0.153,129.812,4.0,0.26
spotify:track:7stUlbPG1vM76OIGfpbeik,0.312,0.771,185470.0,0.545,4.08e-06,1.0,0.123,-6.654,1.0,0.0396,90.018,4.0,0.854
spotify:track:4frN6CneOJqtExR9LCf5oA,0.0297,0.605,158360.0,0.788,0.418,6.0,0.189,-5.902,0.0,0.05,103.002,4.0,0.435
spotify:track:7IX7VAXujvcZ3e1PG7sGP7,0.964,0.288,111853.0,0.285,0.898,7.0,0.406,-18.192,0.0,0.0355,127.122,4.0,0.148
spotify:track:5HjBpej4uHPAX8sMeUFJms,0.459,0.323,270511.0,0.558,2.81e-06,5.0,0.676,-5.292,0.0,0.337,73.552,4.0,0.199
spotify:track:1aib3Dsg5Chhb5yvgTq9mW,0.166,0.439,267557.0,0.667,0.0,5.0,0.104,-6.017,1.0,0.117,117.019,4.0,0.368
spotify:track:57wyLm1TrXFisZAtzRzalS,0.108,0.342,211566.0,0.719,0.0,7.0,0.9,-4.711,1.0,0.281,76.552,4.0,0.4
spotify:track:2ir98K9reYP5iiHKLeeoXt,0.137,0.433,251427.0,0.854,0.0,0.0,0.0852,-4.57,1.0,0.0564,153.02,4.0,0.353
spotify:track:7D49Iig0avHre9RFSUMkd2,0.0728,0.596,234547.0,0.85,0.0,9.0,0.26,-5.402,1.0,0.0452,119.985,4.0,0.386
spotify:track:07n5q3XpG83U9Rt3QW6c0o,0.00476,0.523,243227.0,0.434,0.107,9.0,0.622,-10.103,0.0,0.0584,82.973,4.0,0.073
spotify:track:2rizacJSyD9S1IQUxUxnsK,0.097,0.662,194080.0,0.586,0.00272,0.0,0.115,-8.821,1.0,0.0307,90.0,4.0,0.296
spotify:track:3zd6KpEDqhXNpmvVlVw3ER,0.0162,0.603,268350.0,0.55,9.77e-06,10.0,0.364,-7.854,0.0,0.0278,129.945,4.0,0.0994
spotify:track:2PC9Tl8SWVO2yhDDtJcrAi,0.017,0.627,247427.0,0.717,0.0,8.0,0.261,-5.751,0.0,0.0376,105.05,4.0,0.561
spotify:track:5pD9x23lsoQr464mlmaKNJ,0.073,0.451,237915.0,0.809,0.0,0.0,0.201,-5.327,1.0,0.141,189.888,4.0,0.481
spotify:track:2iOiRhJanIu1jNSzwaleEf,0.111,0.574,200160.0,0.895,5.99e-05,2.0,0.332,-2.821,0.0,0.0403,127.89,4.0,0.223
spotify:track:72R0X0h8YaxYNpegeoOl0M,0.0928,0.488,235813.0,0.794,2.54e-05,9.0,0.223,-6.366,1.0,0.0347,174.05,4.0,0.358
spotify:track:1WIfWj5skn5UUZTs4cEFBe,0.283,0.799,217566.0,0.436,0.000105,1.0,0.0968,-9.975,0.0,0.379,80.028,4.0,0.311
spotify:track:0tgSfSdSQHCaHUVPKtZ0xX,0.00168,0.577,190187.0,0.912,0.000901,11.0,0.192,-5.134,0.0,0.0569,110.01,4.0,0.64
spotify:track:1Hfvndy2EKJhc9rnuy1lB7,0.00205,0.413,239987.0,0.783,1.44e-06,10.0,0.105,-7.136,0.0,0.0278,172.442,4.0,0.882
spotify:track:3YQ96qkxiEwTLwgu2Izcmq,0.0158,0.575,196533.0,0.694,0.0,1.0,0.108,-5.675,1.0,0.0709,77.539,4.0,0.442
spotify:track:3BxzQaXrfoWo1lYLZjJqyD,0.963,0.572,218492.0,0.319,0.0,4.0,0.161,-6.206,1.0,0.0685,110.922,4.0,0.359
spotify:track:4alDuC9zWb3LyxdDEiPMoz,0.373,0.795,271097.0,0.368,1.8e-06,7.0,0.0527,-8.862,1.0,0.0525,110.023,4.0,0.447
spotify:track:0xMd5bcWTbyXS7wPrBtZA6,0.296,0.516,231212.0,0.772,0.0,10.0,0.101,-5.031,0.0,0.0476,87.038,4.0,0.323
spotify:track:0833lEyrGiW3sn83b0YXk4,0.87,0.274,198114.0,0.278,0.0,7.0,0.429,-10.201,1.0,0.0408,80.727,4.0,0.188
spotify:track:49a8QMjWv68xyGEW6LwIr3,0.00594,0.61,208107.0,0.765,1.38e-05,3.0,0.279,-5.459,0.0,0.042,114.003,4.0,0.525
spotify:track:4J5ohusDakrroyzmGOcHK4,0.000257,0.611,261187.0,0.772,0.0848,6.0,0.292,-4.155,1.0,0.0314,115.987,4.0,0.315
spotify:track:6GRDI9suQHikFP6euIXnpq,0.213,0.341,190280.0,0.539,6.44e-05,5.0,0.109,-5.76,1.0,0.0265,174.564,4.0,0.267
spotify:track:2H5zEqKTCWskpRYHvAonVz,0.00765,0.206,284467.0,0.631,0.0,4.0,0.398,-4.851,1.0,0.0433,57.119,4.0,0.329
spotify:track:4KANJH1baadr3U7XsVbM17,0.168,0.686,241267.0,0.59,0.0,7.0,0.118,-6.923,1.0,0.03,98.991,4.0,0.629
spotify:track:4s5vg4V1Wk6gPzUPTR5gNc,0.202,0.76,195364.0,0.454,0.0,8.0,0.0614,-9.021,1.0,0.0358,99.973,4.0,0.677
spotify:track:3EmmCZoqpWOTY1g2GBwJoR,0.00383,0.647,198774.0,0.932,1.5e-06,11.0,0.0574,-3.515,1.0,0.0824,114.991,4.0,0.374
spotify:track:2EWpa5XnAuSn0sIkSSIhYk,0.13,0.651,274093.0,0.716,0.0616,0.0,0.125,-6.516,0.0,0.0258,101.05,4.0,0.722
spotify:track:6TTtJwtPEAI7yPHKR3XEKE,0.733,0.542,202507.0,0.388,2.97e-05,10.0,0.19,-8.998,1.0,0.0278,81.284,4.0,0.587
spotify:track:5Ou1XCyt2XD72ginDwg5FR,0.00304,0.744,199306.0,0.81,0.0,9.0,0.0994,-4.292,1.0,0.0612,122.016,4.0,0.388
spotify:track:5pY3ovFxbvAg7reGZjJQSp,0.638,0.641,299147.0,0.176,5.14e-06,6.0,0.252,-11.692,1.0,0.0349,76.031,4.0,0.297
spotify:track:6TNN9i2o484cOTck3KUARi,0.0656,0.619,206560.0,0.748,1.86e-05,7.0,0.241,-5.961,1.0,0.033,114.983,4.0,0.299
spotify:track:1almCHdsfikRPfVB9VrEdT,0.746,0.5,185200.0,0.292,0.0,0.0,0.188,-8.554,1.0,0.0323,145.879,4.0,0.37
spotify:track:4s9MBsOC7ntOehwpH0EJLL,0.000619,0.398,249200.0,0.726,0.0,2.0,0.343,-6.093,0.0,0.0587,116.748,4.0,0.311
spotify:track:4wsdlULVkuqxlu9Zmj7chj,0.00823,0.475,171360.0,0.591,0.0,1.0,0.0949,-5.453,0.0,0.0289,73.976,4.0,0.233
spotify:track:1vIHDoWHLavGdW8dJZYjbj,0.706,0.441,225787.0,0.387,2.36e-06,3.0,0.108,-7.546,1.0,0.0291,144.685,3.0,0.395
spotify:track:7dpVgrdC2trdefUVOtYRrf,0.14,0.515,197007.0,0.857,0.0,4.0,0.0724,-3.783,1.0,0.0787,128.052,4.0,0.304
spotify:track:6J3XziQo8hqThaKUG6CS9a,0.3,0.422,223853.0,0.555,1.64e-06,7.0,0.224,-6.892,1.0,0.0358,123.273,4.0,0.0852
spotify:track:0Rm2G83ELwkuEgpHlJcBPn,0.951,0.406,173500.0,0.0307,0.0,0.0,0.0984,-17.636,1.0,0.04,136.716,4.0,0.245
spotify:track:6u3mqOabKBU0grONrGMEGC,0.00486,0.678,201290.0,0.663,0.0,4.0,0.104,-6.753,0.0,0.0691,123.951,4.0,0.494
spotify:track:0OKXWGeEbj7FPR7NkJ7MCM,0.0374,0.491,266253.0,0.713,0.374,9.0,0.3,-7.734,0.0,0.0395,128.018,4.0,0.289
spotify:track:4DtSJ8YfLMqsUXTYOoeVyV,0.0153,0.472,251479.0,0.682,0.000184,7.0,0.269,-6.45,1.0,0.0386,132.062,4.0,0.168
spotify:track:5GVJMiKlCEQUPDzaZaYHfO,0.00999,0.649,251533.0,0.882,0.164,1.0,0.12,-7.912,1.0,0.0877,114.891,4.0,0.399
spotify:track:31L9yLXSj6LpCFupyMV6CR,0.0485,0.48,405320.0,0.718,0.000343,7.0,0.102,-5.461,1.0,0.0603,163.987,4.0,0.252
spotify:track:0sQLhT32E9ZG2zn5iYR6nN,0.328,0.508,227280.0,0.677,0.0,1.0,0.0491,-5.696,1.0,0.0656,121.928,5.0,0.575
spotify:track:55HpKcJUfEHzX8fUMvCjG9,0.159,0.78,229120.0,0.849,0.0,6.0,0.93,-5.646,1.0,0.064,125.018,4.0,0.662
spotify:track:1zyMwU1NtRDkuQWthUbGsL,0.0335,0.218,178308.0,0.464,0.962,7.0,0.122,-9.013,0.0,0.0335,139.32,4.0,0.0414
spotify:track:6Iocm6VMu6bVNYwiDoyQFW,0.155,0.353,238693.0,0.822,0.0,7.0,0.332,-1.866,1.0,0.232,167.905,4.0,0.237
spotify:track:5ml7wqgv2ZZ5JJ6U8ZLon9,0.00233,0.492,243907.0,0.886,0.0,3.0,0.0762,-4.109,1.0,0.0399,167.029,4.0,0.653
spotify:track:6fM3f2FhAR0UqqrhuW1EXy,0.00574,0.542,232347.0,0.773,0.00576,11.0,0.309,-6.856,0.0,0.039,104.958,4.0,0.343
spotify:track:2a1o6ZejUi8U3wzzOtCOYw,0.0813,0.467,198773.0,0.92,0.0,0.0,0.0494,-4.78,1.0,0.239,130.012,4.0,0.849
spotify:track:0My8NPmENHrN5W7OfgZnZJ,0.654,0.43,232520.0,0.587,8.83e-05,9.0,0.158,-8.003,1.0,0.0348,156.006,4.0,0.332
spotify:track:5YHR8wBR5jXfGtP766NiAT,0.0487,0.503,203105.0,0.843,0.0,10.0,0.344,-4.991,0.0,0.316,128.63,4.0,0.778
spotify:track:2iZI2oFsOEUNK4gouZaU29,0.0141,0.489,204067.0,0.824,1.94e-06,2.0,0.189,-5.085,1.0,0.0504,120.19,4.0,0.468
spotify:track:0vg4WnUWvze6pBOJDTq99k,0.633,0.675,209493.0,0.479,1.76e-05,0.0,0.088,-9.87,0.0,0.0278,81.998,4.0,0.454
spotify:track:6yIdwnpDHufLWgQcveTPMk,0.0546,0.74,245200.0,0.46,1.35e-05,0.0,0.353,-8.363,1.0,0.0674,117.988,4.0,0.0832
spotify:track:0BJPGg90E6p2Ve0D8EcZGF,0.00156,0.501,187013.0,0.931,2.03e-06,6.0,0.186,-3.839,1.0,0.0754,128.055,4.0,0.376
spotify:track:6sXcXPhfUXcoByaxq1k999,0.0267,0.557,218533.0,0.924,0.0,7.0,0.21,-3.436,1.0,0.158,149.024,4.0,0.741
spotify:track:4giCxIFPZNQIP4bIZM4sqH,0.274,0.387,376827.0,0.66,5.97e-05,3.0,0.0861,-6.491,1.0,0.0434,146.04,4.0,0.289
spotify:track:1WQvmGZIMBmapHL3Garw7e,0.122,0.567,311373.0,0.539,0.0,0.0,0.11,-11.203,0.0,0.169,91.205,4.0,0.429
spotify:track:66WcaWVGRFmpx0euxmw9yM,0.0415,0.434,219429.0,0.755,2.57e-05,2.0,0.106,-5.735,1.0,0.659,87.383,4.0,0.217
spotify:track:3T4hlmXobf6EOQTTy8hmaV,0.00104,0.432,258800.0,0.629,0.0895,0.0,0.104,-8.183,1.0,0.0329,140.016,4.0,0.0674
spotify:track:3ehS2qoua1T7F3PxdN4k49,0.227,0.537,239200.0,0.579,0.0642,4.0,0.125,-9.339,0.0,0.0337,124.945,4.0,0.0458
spotify:track:3UFn9DppMdzAiEY46eDSNr,0.001,0.532,225827.0,0.903,0.00345,7.0,0.279,-6.27,1.0,0.0321,127.992,4.0,0.487
spotify:track:5iedbcsUvjpnAlChFvNsgC,0.00121,0.468,293040.0,0.559,0.0,0.0,0.0866,-6.138,0.0,0.027,79.962,4.0,0.113
spotify:track:1upL3KTCPNq68xOPlUvIYS,0.0298,0.467,205347.0,0.732,0.0,9.0,0.162,-5.545,1.0,0.0272,136.029,4.0,0.404
spotify:track:1isXdpzFMO6EIkgdWjV2D8,0.196,0.571,221200.0,0.646,6.67e-05,4.0,0.0637,-6.286,0.0,0.0487,132.105,3.0,0.0725
spotify:track:0f3VCprEO3u4j93FtHxTbj,0.0285,0.672,229436.0,0.651,0.0,10.0,0.108,-5.971,0.0,0.036,128.022,4.0,0.311
spotify:track:4U38hORPx8SsUAXGumsUYN,0.214,0.669,204785.0,0.726,0.0,1.0,0.113,-4.517,0.0,0.0712,145.916,4.0,0.534
spotify:track:4FqMPJlvfY5Nfo3gRKcNxl,0.0673,0.521,249500.0,0.827,0.0,1.0,0.0793,-4.792,1.0,0.0586,100.028,4.0,0.555
spotify:track:5f6cTFoUenDiCJDGecYiuB,0.114,0.538,286480.0,0.708,0.0,11.0,0.219,-5.676,1.0,0.0396,130.648,4.0,0.482
spotify:track:4EutBM1vblSvv4Fv1WWop4,0.242,0.38,194093.0,0.659,0.0,10.0,0.104,-3.81,0.0,0.037,95.716,4.0,0.181
spotify:track:3fNjgK9w11pnoR9pYrq2il,0.815,0.589,187440.0,0.262,0.0,0.0,0.0893,-7.229,1.0,0.0325,124.052,4.0,0.415
spotify:track:4Zns33vgNN1aWSpqOgAH3b,0.241,0.623,234573.0,0.553,0.0,6.0,0.08,-7.421,0.0,0.0255,167.978,4.0,0.666
spotify:track:37bnLITTrnkFXhjgHekKfk,0.0335,0.427,247427.0,0.761,1.6e-05,0.0,0.21,-6.944,1.0,0.0567,139.999,4.0,0.224
spotify:track:5xRQ37EHWG6TLD6Yewm1zf,0.195,0.568,201375.0,0.88,0.0,2.0,0.123,-2.684,1.0,0.0474,159.905,4.0,0.771
spotify:track:1utjKRucyp1qt6wOQrEqy6,0.00269,0.575,260975.0,0.798,0.138,2.0,0.0681,-7.194,0.0,0.0662,76.956,4.0,0.162
spotify:track:0D6EkCvMetAOPXTPmHW98Y,0.0893,0.498,221773.0,0.741,0.0,5.0,0.328,-5.006,0.0,0.0472,82.976,4.0,0.301
spotify:track:464aQpCDwedVA34R0kHRC9,0.681,0.623,194678.0,0.59,0.0,9.0,0.0601,-4.47,1.0,0.031,128.075,4.0,0.226
spotify:track:7fJFDK6XjYsXcMKNHESbot,0.271,0.484,267533.0,0.735,7.49e-06,0.0,0.0853,-5.125,1.0,0.0354,134.028,4.0,0.217
